tweet_id,created_at,date,hour,weekday,username,platform,country,tweet_text,text_clean,likes,retweets,sentiment,sentiment_score,sentiment_negative,sentiment_neutral,sentiment_positive
1971411001,2009-05-30 07:02:50,2009-05-30,7,Saturday,stavsxx,Web,Unknown,@BATYASMUSIC Don't really have a reason.. haha sounds stupid. I'll be 14 ,USER really haha sound NUMBER,0,0,Negative,-0.6971503309905529,0.7302947044372559,0.23656100034713745,0.03314437344670296
1751678466,2009-05-09 20:00:55,2009-05-09,20,Saturday,ksatt,Web,Unknown,first night in myers. just not the same w/out lydia!  but i'm actually excited about this summer! ,first night just not same actually excited about,0,0,Positive,0.9600450345315039,0.004367177840322256,0.031220540404319763,0.9644122123718262
2298320128,2009-06-23 11:31:48,2009-06-23,11,Tuesday,wenckeo,Web,Unknown,"my tooth is sving, and I cannot see my dentist for a week ",tooth cannot see dentist week,0,0,Negative,-0.8743832409381866,0.8841575384140015,0.1060682162642479,0.00977429747581482
1978973167,2009-05-31 01:08:05,2009-05-31,1,Sunday,paulagutz2,Web,Unknown,cant sleep got heartburn really bad ,cant sleep got heartburn really bad,0,0,Negative,-0.9078706996515393,0.9178264737129211,0.07221782952547073,0.009955774061381817
2053167034,2009-06-06 03:32:13,2009-06-06,3,Saturday,playleimagery,Web,Unknown,Off to Whipsnade  Hope it's dry,whipsnade hope dry,0,0,Positive,0.5724074449390173,0.021591046825051308,0.3844105005264282,0.5939984917640686
2202402887,2009-06-16 21:44:13,2009-06-16,21,Tuesday,EvadaJsMomma,Web,Unknown,Going To Bed ...My Ankle Hurts ,going bed ankle hurt,0,0,Negative,-0.8346374575048685,0.8467566967010498,0.14112403988838196,0.012119239196181297
2070395570,2009-06-07 17:37:10,2009-06-07,17,Sunday,cindypar7,Web,Unknown,hates the fact she scanned the wrong passage in all those commentaries she was going to use for her essay ,hate fact scanned wrong passage all commentary going use essay,0,0,Negative,-0.8955821767449379,0.9011949300765991,0.09319239854812622,0.005612753331661224
2013951848,2009-06-03 00:02:11,2009-06-03,0,Wednesday,singingchicky,Web,Unknown,I shame the name of female  lol Alright. Shower then sleep then get up in like 5 hours.,shame name female lol shower sleep get like NUMBER,0,0,Neutral,-0.19797976315021515,0.314269095659256,0.569441556930542,0.11628933250904083
2015570824,2009-06-03 05:00:24,2009-06-03,5,Wednesday,AnotherJulia,Web,Unknown,"@disil429 Fine. Kinders coughing again, so not a lot of sleep. Weather's good, though, that's the main thing ",USER kinders coughing not lot main thing,0,0,Positive,0.8085451517254114,0.014805277809500694,0.16184428334236145,0.8233504295349121
1827869854,2009-05-17 11:37:05,2009-05-17,11,Sunday,SarahStramel,Web,Unknown,Listening to the Nutcracker.  Who says it's only a Christmas thing?! ,listening say only christmas,0,0,Positive,0.5278601348400116,0.034701913595199585,0.40273603796958923,0.5625620484352112
1755641038,2009-05-10 09:39:21,2009-05-10,9,Sunday,akaBeetroot,Web,Unknown,"i miss him, i cant wait to see him, im happy ",miss cant wait see im happy,0,0,Positive,0.9650321127846837,0.005707669071853161,0.023552533239126205,0.9707397818565369
2049895505,2009-06-05 17:41:34,2009-06-05,17,Friday,nikechik,Web,Unknown,@tristanwilds are you missing me? i'm missing my tuesday nights of 90210 ,USER missing missing tuesday night NUMBER,0,0,Negative,-0.4622677378356457,0.5219237804412842,0.4184202253818512,0.059656042605638504
2071479153,2009-06-07 19:27:50,2009-06-07,19,Sunday,lattojoyy,Web,Unknown,"@mithss mourniiiiiiing eh, morniiing!!! ",USER mourniiiiiiing,0,0,Neutral,0.48700005235150456,0.006079341750591993,0.5008412599563599,0.49307939410209656
1573581650,2009-04-21 01:51:27,2009-04-21,1,Tuesday,konghee,Web,Unknown,@pamelaong Glad the blog helped ,USER glad blog helped,0,0,Positive,0.962470677215606,0.005545649211853743,0.02643801085650921,0.9680163264274597
1823943120,2009-05-16 23:30:02,2009-05-16,23,Saturday,AlphaXi26,Web,Unknown,Awesome pumpkin! Your famous ,awesome famous,0,0,Positive,0.9775271955877542,0.004786914214491844,0.01289896946400404,0.9823141098022461
2061947730,2009-06-06 21:58:48,2009-06-06,21,Saturday,Ragensi,Web,Unknown,"@ScarlettHarlott Sadly , I've never seen a single episode. I know , I'm fired , right? ",USER sadly never seen single know fired,0,0,Negative,-0.8938251384533942,0.9008481502532959,0.09212883561849594,0.007023011799901724
1957701428,2009-05-29 01:19:53,2009-05-29,1,Friday,SleepyJane,Web,Unknown,@LucasGo Haha. I will! o.O Hows you?  Long time no @ reply.,USER hows long time no,0,0,Positive,0.840616537258029,0.006588386371731758,0.14620673656463623,0.8472049236297607
1467871545,2009-04-06 22:35:40,2009-04-06,22,Monday,Cherye101,Web,Unknown,"@PaulaAbdul awww, Good luck Paula!! Please don't work too hard  but I hope you have fun  Your new album is gonna be amazing!  xxx",USER good luck please work too hard hope fun new album gonna xxx,0,0,Positive,0.9880006252788007,0.0025864304043352604,0.00682656466960907,0.990587055683136
2193528694,2009-06-16 08:34:51,2009-06-16,8,Tuesday,WAmarriage,Web,Unknown,Seattle PRIDE will be June 28th at 11am.  Come out and support your community! March with the marriage equality contingent! ,seattle pride june come out support march marriage equality,0,0,Positive,0.879918470280245,0.002054557902738452,0.11597234010696411,0.8819730281829834
1965430637,2009-05-29 15:54:31,2009-05-29,15,Friday,ahmednaguib,Web,Unknown,"@Lujee seriosuly, the second one &quot;since I'm already a mid. class dude and would work for food&quot; ",USER second one already class dude work,0,0,Neutral,0.14996613562107086,0.07555864751338959,0.6989165544509888,0.22552478313446045
2174824047,2009-06-14 23:24:06,2009-06-14,23,Sunday,jeyjeylu,Web,Unknown,at school...listining to die Ãrzte - Westerland...great song really..btw i'm so tired...i sleeped between 02:30 and 05:30..thats bad ,die song sleeped between NUMBER NUMBER NUMBER NUMBER bad,0,0,Positive,0.1434195339679718,0.31601956486701965,0.22454141080379486,0.45943909883499146
1836510110,2009-05-18 08:07:33,2009-05-18,8,Monday,natalieavendano,Web,Unknown,I am so hungry  I hate not eating breakfast!,hungry hate not eating,0,0,Negative,-0.8134832680225372,0.8529058694839478,0.10767154395580292,0.03942260146141052
2217173197,2009-06-17 20:29:42,2009-06-17,20,Wednesday,allyd0124,Web,Unknown,ewww if i work at fazoli's i have to year a viser...and ugly shoes...and a pony tail...and no nail polish ,ewww if work year ugly pony no nail polish,0,0,Negative,-0.9085243688896298,0.916325569152832,0.07587316632270813,0.00780120026320219
2052562282,2009-06-06 01:09:42,2009-06-06,1,Saturday,Inyxia,Web,Unknown,@ZippyC NO. IT'S FULL OF WIN AND I LUV IT. &lt;3 I've been meaning to catch up to where it's at now for ages. NOW I HAVE. ,USER full win luv NUMBER meaning catch now now,0,0,Positive,0.9782148231752217,0.005021072458475828,0.011743061244487762,0.9832358956336975
1971801597,2009-05-30 07:55:49,2009-05-30,7,Saturday,caffeinebomb,Web,Unknown,Oft. As finished as I can be. Can I relax and be on holiday now? I think I've missed the acceptable slot for lunch. ,a finished a can can relax holiday think missed acceptable slot,0,0,Negative,-0.35298818349838257,0.4658878445625305,0.4212125539779663,0.11289966106414795
1967511412,2009-05-29 19:42:58,2009-05-29,19,Friday,snickers1015,Web,Unknown,@ItsNeet 100%.. its like getting an A for all your classes.. ,USER NUMBER like getting all,0,0,Positive,0.6572839878499508,0.029049191623926163,0.2846176028251648,0.686333179473877
1835989661,2009-05-18 07:09:24,2009-05-18,7,Monday,mar_spain,Web,Unknown,"@seblefebvre Hi Seb! I'm a spanish fan of you.I'm addicted to SP and I think it's the best band in the world!please, come to spain early ",USER hi spanish fan addicted sp think best band come spain early,0,0,Positive,0.9828054658137262,0.0026602991856634617,0.011873973533511162,0.9854657649993896
1974221419,2009-05-30 12:41:07,2009-05-30,12,Saturday,mama_craft,Web,Unknown,Home from soccer. It's so hot out there today. We have retreated to the coolness of the basement. ,home from hot out there retreated coolness,0,0,Neutral,-0.15731456875801086,0.307789146900177,0.5417362451553345,0.15047457814216614
1990422918,2009-06-01 04:49:53,2009-06-01,4,Monday,monadetail,Web,Unknown,i have find my someone ,find someone,0,0,Neutral,0.4191402420401573,0.0369015708565712,0.5070565938949585,0.4560418128967285
2068535310,2009-06-07 14:14:58,2009-06-07,14,Sunday,FugaziPatrol,Web,Unknown,@marqueshouston We are the &quot;Fugazi Patrol&quot; &amp; our motto is &quot;If u see a clown point em out&quot; please let everyone know about us ,USER motto u see clown point em please let everyone know about u,0,0,Negative,-0.519571129232645,0.569107711315155,0.3813556432723999,0.049536582082509995
2001445043,2009-06-02 00:54:35,2009-06-02,0,Tuesday,isaytunnaa,Web,Unknown,it is ginormous... Haha well i  feel wierd talking about myy ziiiit  ta ta  good nightt,haha well feel wierd talking about myy ziiiit ta ta good nightt,0,0,Positive,0.555228516459465,0.0823030024766922,0.28016549348831177,0.6375315189361572
2070601343,2009-06-07 17:59:14,2009-06-07,17,Sunday,Mel_Preston,Web,Unknown,I'm obsessed with twitting  haha,obsessed twitting haha,0,0,Positive,0.9390752706676722,0.006330808624625206,0.0482630655169487,0.9454060792922974
1694881980,2009-05-04 04:28:34,2009-05-04,4,Monday,uexpectme2talk,Web,Unknown,One interlock down one to go ,one interlock down one go,0,0,Neutral,0.1308251991868019,0.037551842629909515,0.7940710783004761,0.16837704181671143
2232041041,2009-06-18 19:22:16,2009-06-18,19,Thursday,glimmeringbethy,Web,Unknown,"ugh...summer colds are the worst, esp when you have a fever on top of this ridic humidity ",cold esp fever top ridic humidity,0,0,Negative,-0.9297119406983256,0.9377557635307312,0.05420038476586342,0.008043822832405567
2068816061,2009-06-07 14:45:03,2009-06-07,14,Sunday,RetroCringe,Web,Unknown,I miss Zack so much these days ,miss zack much day,0,0,Negative,-0.1387045681476593,0.3906995952129364,0.3573054075241089,0.2519950270652771
2051178100,2009-06-05 20:58:42,2009-06-05,20,Friday,notgoth007,Web,Unknown,@dbferguson I'm using an Asus. Forget which one at the moment since I don't have it near me.But my complaints are similar to yours. ,USER using forget one moment since near complaint similar,0,0,Negative,-0.610281566157937,0.6369274854660034,0.33642661571502686,0.026645919308066368
2000986359,2009-06-01 23:30:45,2009-06-01,23,Monday,LogomotiveMike,Web,Unknown,"@powersurf OH I've Got a case. I designed it. Someone idiot stole it and I can prove it. If they want to play hardball,I'm game. ",USER oh got designed someone idiot stole can prove if want play,0,0,Negative,-0.3670925870537758,0.4655998945236206,0.4358927607536316,0.09850730746984482
1957625794,2009-05-29 01:05:16,2009-05-29,1,Friday,emmaplowman,Web,Unknown,my thumb hurts after breaking the nail.... ,thumb hurt after breaking,0,0,Negative,-0.8585251104086637,0.8706430792808533,0.11723890155553818,0.012117968872189522
